marca,id,name,img_url,family_unificada,family_original
mango,37014074,Camisa rayas bolsillo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37014074.jpg,Camisas y Blusas,camisas y blusas
mango,37081480,Camisa algodón rayas lazada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37081480.jpg,Camisas y Blusas,camisas y blusas
mango,37085848,Camisa rayas strass,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37085848.jpg,Camisas y Blusas,camisas y blusas
mango,37014082,Camisa cuello pico fruncido,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37014082.jpg,Camisas y Blusas,camisas y blusas
mango,37095874,Camisa rayas cuello subido,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37095874.jpg,Camisas y Blusas,camisas y blusas
mango,37057114,Camisa escote drapeado,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37057114.jpg,Camisas y Blusas,camisas y blusas
mango,37095844,Blusa fluida volantes,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37095844.jpg,Camisas y Blusas,camisas y blusas
mango,37061388,Blusa crop bordados calados,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37061388.jpg,Camisas y Blusas,camisas y blusas
mango,37031496,Blusa crop estampado floral,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37031496.jpg,Camisas y Blusas,camisas y blusas
mango,37022529,Camisa crop bordada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37022529.jpg,Camisas y Blusas,camisas y blusas
mango,37004085,Camisa vaquera lazo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37004085.jpg,Camisas y Blusas,camisas y blusas
mango,37033895,Blusa asimétrica fruncida,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37033895.jpg,Camisas y Blusas,camisas y blusas
mango,37053894,Blusa drapeada asimétrica,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37053894.jpg,Camisas y Blusas,camisas y blusas
mango,37035859,Blusa estampado cuadros,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37035859.jpg,Camisas y Blusas,camisas y blusas
mango,37094463,Camisa rayas detalle lazo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37094463.jpg,Camisas y Blusas,camisas y blusas
mango,37077113,BLUSA RUCHITA-X,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37077113.jpg,Camisas y Blusas,camisas y blusas
mango,37091378,Blusa algodón bordados calados,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37091378.jpg,Camisas y Blusas,camisas y blusas
mango,37057115,CAMISA CAMMEO-X,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37057115.jpg,Camisas y Blusas,camisas y blusas
mango,37091340,Blusa 100% algodón bordados calados,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37091340.jpg,Camisas y Blusas,camisas y blusas
mango,37096352,Blusa 100% seda abertura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37096352.jpg,Camisas y Blusas,camisas y blusas
mango,37041367,Camisa mezcla  lino lyocell rayas,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37041367.jpg,Camisas y Blusas,camisas y blusas
mango,37071366,Camisa algodón bordados calados,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37071366.jpg,Camisas y Blusas,camisas y blusas
mango,37081482,Camisa seda pañuelo flecos,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37081482.jpg,Camisas y Blusas,camisas y blusas
mango,37081486,Blusa estampada volantes,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37081486.jpg,Camisas y Blusas,camisas y blusas
mango,37087114,Guantes 100% cashmere,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37087114.jpg,Accesorios,sombrero
mango,27073297,Camisa denim cierre lazo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27073297.jpg,Camisas y Blusas,camisas y blusas
mango,27075844,Blusa cuello alto semitransparente,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27075844.jpg,Camisas y Blusas,camisas y blusas
mango,27034100,Blusa gasa volantes,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27034100.jpg,Camisas y Blusas,camisas y blusas
mango,27037146,Blusa calados bordados,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27037146.jpg,Camisas y Blusas,camisas y blusas
mango,27094102,Capa lúrex asimétrica,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27094102.jpg,Camisas y Blusas,camisas y blusas
mango,27086361,Blusa cuadros fruncidos,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27086361.jpg,Camisas y Blusas,camisas y blusas
mango,27084786,Blusa satinada cuello vuelto,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27084786.jpg,Camisas y Blusas,camisas y blusas
mango,27054447,Camisa algodón cruzada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27054447.jpg,Camisas y Blusas,camisas y blusas
mango,27035830,Camisa recta rayas,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27035830.jpg,Camisas y Blusas,camisas y blusas
mango,27079070,Blusa volantes abalorios,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27079070.jpg,Camisas y Blusas,camisas y blusas
mango,27061340,Blusa cuadros cuello fular,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27061340.jpg,Camisas y Blusas,camisas y blusas
mango,27094445,Blusa volantes cuello alto,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27094445.jpg,Camisas y Blusas,camisas y blusas
mango,27085834,Blusa fular cuello,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27085834.jpg,Camisas y Blusas,camisas y blusas
mango,27037943,Blusa rayas volantes,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27037943.jpg,Camisas y Blusas,camisas y blusas
mango,27089064,Blusa asimétrica detalle fruncido,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27089064.jpg,Camisas y Blusas,camisas y blusas
mango,27054788,Camisa algodón entallada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27054788.jpg,Camisas y Blusas,camisas y blusas
mango,27064095,Camisa 100% seda botones ocultos,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27064095.jpg,Camisas y Blusas,camisas y blusas
mango,27064103,Blusa fular estampada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27064103.jpg,Camisas y Blusas,camisas y blusas
mango,27062550,Camisa floral nudo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27062550.jpg,Camisas y Blusas,camisas y blusas
mango,27095999,Blusa crop manga abullonada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27095999.jpg,Camisas y Blusas,camisas y blusas
mango,27099066,Blusa rayas detalle fruncido,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27099066.jpg,Camisas y Blusas,camisas y blusas
mango,27081265,Blusa animal print fular,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27081265.jpg,Camisas y Blusas,camisas y blusas
mango,27051236,Camisa recta estampada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27051236.jpg,Camisas y Blusas,camisas y blusas
mango,27094446,Camisa lyocell cuello embudo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27094446.jpg,Camisas y Blusas,camisas y blusas
mango,27034094,Camisa rayas detalle strass,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27034094.jpg,Camisas y Blusas,camisas y blusas
mango,27035822,Camisa perlas bolsillo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27035822.jpg,Camisas y Blusas,camisas y blusas
mango,27044044,Blusa algodón evasé,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27044044.jpg,Camisas y Blusas,camisas y blusas
mango,27045829,Camisa algodón bolsillo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27045829.jpg,Camisas y Blusas,camisas y blusas
mango,27047159,Blusa crop estampado floral,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27047159.jpg,Camisas y Blusas,camisas y blusas
mango,27057157,Camisa lyocell rayas semitransparente,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27057157.jpg,Camisas y Blusas,camisas y blusas
mango,27075821,Camisa algodón rayas,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27075821.jpg,Camisas y Blusas,camisas y blusas
mango,27079061,Blusa algodón volantes encaje,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27079061.jpg,Camisas y Blusas,camisas y blusas
mango,27083334,Camisa recta bolsillo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27083334.jpg,Camisas y Blusas,camisas y blusas
mango,27084078,Camisa crop rayas strass,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27084078.jpg,Camisas y Blusas,camisas y blusas
mango,27087144,Camisa manga corta estampada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27087144.jpg,Camisas y Blusas,camisas y blusas
mango,27095837,Camisa recta cuadros,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27095837.jpg,Camisas y Blusas,camisas y blusas
mango,27095992,Blusa cuello halter flores,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27095992.jpg,Camisas y Blusas,camisas y blusas
mango,27099054,Camisa lyocell estampada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27099054.jpg,Camisas y Blusas,camisas y blusas
mango,37006333,Abrigo lana handmade,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37006333.jpg,Abrigos,abrigos
mango,37085845,Anorak acolchado pañuelo extraible,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37085845.jpg,Abrigos,abrigos
mango,37006332,Abrigo lana handmade,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37006332.jpg,Abrigos,abrigos
mango,37065844,Abrigo lana handmade,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37065844.jpg,Abrigos,abrigos
mango,37075867,Trench cuello camisero hebillas,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37075867.jpg,Abrigos,abrigos
mango,37036728,Abrigo lana handmade cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37036728.jpg,Abrigos,abrigos
mango,37096727,Abrigo lana handmade cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37096727.jpg,Abrigos,abrigos
mango,37016328,Abrigo lana bufanda extraíble,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37016328.jpg,Abrigos,abrigos
mango,37046739,Abrigo lana handmade cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37046739.jpg,Abrigos,abrigos
mango,37066366,Abrigo lana virgen doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37066366.jpg,Abrigos,abrigos
mango,37016751,Abrigo paño mezcla lana,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37016751.jpg,Abrigos,abrigos
mango,37096347,Abrigo piel solapas,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37096347.jpg,Abrigos,abrigos
mango,37095987,Anorak acolchado alamares,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37095987.jpg,Abrigos,abrigos
mango,37095868,Trench denim cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37095868.jpg,Abrigos,abrigos
mango,37074787,Trench largo cuello embudo cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37074787.jpg,Abrigos,abrigos
mango,37055845,Abrigo lana handmade,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37055845.jpg,Abrigos,abrigos
mango,37094786,Trench largo doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37094786.jpg,Abrigos,abrigos
mango,37016747,Abrigo 100% lana cuello alto,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37016747.jpg,Abrigos,abrigos
mango,37094078,Trench entallado cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37094078.jpg,Abrigos,abrigos
mango,37086342,Abrigo largo lana,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37086342.jpg,Abrigos,abrigos
mango,37045846,Abrigo lana doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37045846.jpg,Abrigos,abrigos
mango,37044788,Trench midi cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37044788.jpg,Abrigos,abrigos
mango,37035847,Abrigo lana doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37035847.jpg,Abrigos,abrigos
mango,37056366,Trench algodón cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37056366.jpg,Abrigos,abrigos
mango,37016752,Abrigo largo leopardo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37016752.jpg,Abrigos,abrigos
mango,37084795,Trench largo cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37084795.jpg,Abrigos,abrigos
mango,27061259,Abrigo mezcla lana botones,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27061259.jpg,Abrigos,abrigos
mango,27051260,Abrigo mezcla lana cuello embudo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27051260.jpg,Abrigos,abrigos
mango,27084779,Trench 100% algodón bolsillos,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27084779.jpg,Abrigos,abrigos
mango,27044438,Abrigo lana cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27044438.jpg,Abrigos,abrigos
mango,27064433,Trench largo ante cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27064433.jpg,Abrigos,abrigos
mango,27093325,Abrigo lana doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27093325.jpg,Abrigos,abrigos
mango,27054442,Abrigo piel oversize cuello embudo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27054442.jpg,Abrigos,abrigos
mango,27062549,Abrigo lana doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27062549.jpg,Abrigos,abrigos
mango,27071313,Abrigo cuadros mezcla lana,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27071313.jpg,Abrigos,abrigos
mango,27093292,Parka vaquera oversize bolsillos,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27093292.jpg,Abrigos,abrigos
mango,27081258,Abrigo mezcla lana botones,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27081258.jpg,Abrigos,abrigos
mango,27031314,Abrigo mezcla lana cuello embudo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27031314.jpg,Abrigos,abrigos
mango,27061185,Anorak acolchado capucha,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27061185.jpg,Abrigos,abrigos
mango,27024447,Trench 100% lana doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27024447.jpg,Abrigos,abrigos
mango,27044446,Trench algodón maxi solapas cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27044446.jpg,Abrigos,abrigos
mango,37016745,Abrigo mezcla lana pelo extaíble,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37016745.jpg,Abrigos,abrigos
mango,37065841,Blazer traje cruzada cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37065841.jpg,Blazers y Chalecos,blazer
mango,37085858,Blazer traje entallada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37085858.jpg,Blazers y Chalecos,blazer
mango,37065853,Americana recta bolsillos solapa,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37065853.jpg,Blazers y Chalecos,blazer
mango,37036366,Blazer traje doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37036366.jpg,Blazers y Chalecos,blazer
mango,37046348,Blazer piel cuello redondo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37046348.jpg,Blazers y Chalecos,blazer
mango,37077138,Blazer tweed flecos,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37077138.jpg,Blazers y Chalecos,blazer
mango,37094092,Blazer cruzada micro pata de gallo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37094092.jpg,Blazers y Chalecos,blazer
mango,37074111,Blazer traje recta,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37074111.jpg,Blazers y Chalecos,blazer
mango,37081550,Blazer solapas pespunte,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37081550.jpg,Blazers y Chalecos,blazer
mango,37085864,Blazer traje cruzada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37085864.jpg,Blazers y Chalecos,blazer
mango,37024450,Americana traje detalle solapa,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37024450.jpg,Blazers y Chalecos,blazer
mango,37094471,Blazer traje recta bolsillos,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37094471.jpg,Blazers y Chalecos,blazer
mango,37065866,Americana pata de gallo cuello subido,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37065866.jpg,Blazers y Chalecos,blazer
mango,37026369,Blazer traje lana,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37026369.jpg,Blazers y Chalecos,blazer
mango,37085178,Blazer jacquard botón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37085178.jpg,Blazers y Chalecos,blazer
mango,37074093,Blazer traje cruzada cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37074093.jpg,Blazers y Chalecos,blazer
mango,37084800,Blazer cruzada lazo,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37084800.jpg,Blazers y Chalecos,blazer
mango,37054802,Blazer traje cruzada mezcla algodón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37054802.jpg,Blazers y Chalecos,blazer
mango,37026367,Blazer lana raya diplomática,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37026367.jpg,Blazers y Chalecos,blazer
mango,37054449,Blazer recta bolsillos solapa,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37054449.jpg,Blazers y Chalecos,blazer
mango,37066013,Americana traje cinturón,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37066013.jpg,Blazers y Chalecos,blazer
mango,37055881,Americana recta bolsillos solapa,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37055881.jpg,Blazers y Chalecos,blazer
mango,27055992,Blazer solapas pespunte,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27055992.jpg,Blazers y Chalecos,blazer
mango,37074116,Blazer entallada asimétrica,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37074116.jpg,Blazers y Chalecos,blazer
mango,37051452,Blazer solapas pespunte,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37051452.jpg,Blazers y Chalecos,blazer
mango,37086733,Blazer recta cuello subido,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37086733.jpg,Blazers y Chalecos,blazer
mango,37056730,Blazer traje cuadros doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37056730.jpg,Blazers y Chalecos,blazer
mango,37071451,Americana traje cintura entallada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37071451.jpg,Blazers y Chalecos,blazer
mango,37056364,Blazer traje lana,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37056364.jpg,Blazers y Chalecos,blazer
mango,27024102,Blazer traje crop,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27024102.jpg,Blazers y Chalecos,blazer
mango,27054432,Blazer recta ante pespunte,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27054432.jpg,Blazers y Chalecos,blazer
mango,27037801,Blazer cruzada cierre botones,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27037801.jpg,Blazers y Chalecos,blazer
mango,27021299,Blazer traje recta bolsillos solapa,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27021299.jpg,Blazers y Chalecos,blazer
mango,27095155,Blazer traje raya diplomática,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27095155.jpg,Blazers y Chalecos,blazer
mango,27074448,Blazer traje doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27074448.jpg,Blazers y Chalecos,blazer
mango,27094774,Blazer recta bolsillos solapa,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27094774.jpg,Blazers y Chalecos,blazer
mango,27027162,Blazer traje recta,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27027162.jpg,Blazers y Chalecos,blazer
mango,27041324,Blazer traje cuadros,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27041324.jpg,Blazers y Chalecos,blazer
mango,27061338,Blazer traje raya diplomática doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27061338.jpg,Blazers y Chalecos,blazer
mango,27073333,Blazer traje doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27073333.jpg,Blazers y Chalecos,blazer
mango,27054446,Blazer lyocell entallada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27054446.jpg,Blazers y Chalecos,blazer
mango,27027159,Blazer lino crop rayas,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27027159.jpg,Blazers y Chalecos,blazer
mango,27024449,Blazer traje lana doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27024449.jpg,Blazers y Chalecos,blazer
mango,27057156,Blazer traje lino,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27057156.jpg,Blazers y Chalecos,blazer
mango,27034790,Blazer traje mezcla lana,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27034790.jpg,Blazers y Chalecos,blazer
mango,27037942,Blazer traje sin solapas,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27037942.jpg,Blazers y Chalecos,blazer
mango,27041297,Blazer traje doble botonadura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27041297.jpg,Blazers y Chalecos,blazer
mango,27051233,Blazer solapas satinadas,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27051233.jpg,Blazers y Chalecos,blazer
mango,27054445,Blazer traje cruzada jaspeada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27054445.jpg,Blazers y Chalecos,blazer
mango,27071287,Blazer solapas satinadas,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27071287.jpg,Blazers y Chalecos,blazer
mango,27091285,Blazer traje entallada,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27091285.jpg,Blazers y Chalecos,blazer
mango,27096356,Blazer traje raya diplomática,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/27096356.jpg,Blazers y Chalecos,blazer
mango,37084469,Top jacquard cuello tira,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37084469.jpg,Tops y Bodies,top
mango,37014801,Top corsetero jacquard,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37014801.jpg,Tops y Bodies,top
mango,37012897,Top satinado encaje,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37012897.jpg,Tops y Bodies,top
mango,37014800,Top asimétrico jacquard,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37014800.jpg,Tops y Bodies,top
mango,37076013,Top cruzado abertura,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37076013.jpg,Tops y Bodies,top
mango,37034468,Top cuello pico encaje,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37034468.jpg,Tops y Bodies,top
mango,37085853,Top cuello alto drapeado,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37085853.jpg,Tops y Bodies,top
mango,37035855,Top cuello alto encaje,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37035855.jpg,Tops y Bodies,top
mango,37095988,Top halter raya diplomática,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37095988.jpg,Tops y Bodies,top
mango,37065857,Top cuadros fruncido,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37065857.jpg,Tops y Bodies,top
mango,37085847,Chaleco punto rombos,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37085847.jpg,Tops y Bodies,top
mango,37075853,Top recto tachuelas,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37075853.jpg,Tops y Bodies,top
mango,37075876,Top rayas lúrex,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37075876.jpg,Tops y Bodies,top
mango,37075854,Top cuello alto detalle costuras,https://tyoqkvnleusdsdwimjbj.supabase.co/storage/v1/object/public/mango/37075854.jpg,Tops y Bodies,top
